map#	urban_packing	rural_packing	college_degree_packing	income_packing	poverty_packing	minority_packing	repub_packing	dem_packing	compactness	minority_wins	dem_wins
3174	0.4444416425	0.4702699667	0.5554613944	0.5323552594	0.4316882227	0.4448895629	0.3296325144	0.3297732085	0.4153907652	14	40
3175	0.5456919761	0.5193617141	0.3954270374	0.5516452199	0.5859569569	0.5860527539	0.5530447666	0.5711251252	0.4230892375	13	40
3176	0.3257168013	0.2758009293	0.5067407299	0.485893045	0.5459320969	0.3892740815	0.416555453	0.4060801044	0.179725049	11	42
3177	0.4322733362	0.3880487046	0.5511934836	0.6895940225	0.6274387062	0.3678954156	0.3167153738	0.3710494855	0.4308312382	12	38
3178	0.5093398977	0.4069430571	0.4599249469	0.5485954017	0.8131349471	0.4262848606	0.4776515616	0.4920198163	0.326554342	12	39
3179	0.3716216305	0.3247229015	0.415337251	0.6234803777	0.6250793341	0.5141089318	0.432809091	0.4144630797	0.3804659179	14	43
3180	0.3998579048	0.4111940031	0.4634643072	0.5296369472	0.5043386308	0.7785966478	0.5733149599	0.5705360546	0.4132856371	12	40
3181	0.3434614508	0.3435423263	0.4867144963	0.7073418961	0.8212107767	0.5615891785	0.7092202687	0.6886945822	0.4402247306	12	38
3182	0.4287377129	0.4736830454	0.4802141816	0.4223381704	0.6440952922	0.5112022004	0.6647953286	0.6613081347	0.5351477514	13	39
3183	0.2310709837	0.1942845616	0.5488362101	0.7382880608	0.710701412	0.5706676816	0.5673806374	0.5632819426	0.4302958843	13	40
3184	0.5595891393	0.5708218584	0.6959469174	0.6754582932	0.7856981436	0.652675412	0.689714324	0.7141071698	0.5021502562	12	39
3185	0.7109958299	0.675836491	0.4581814341	0.3202390502	0.2751662024	0.3172583615	0.2285344426	0.2471273069	0.3712810176	13	42
3186	0.7028547692	0.618767283	0.7312787425	0.5940842739	0.3859159089	0.2618902619	0.3141000266	0.3118049006	0.4648602423	13	43
3187	0.3090917418	0.278826449	0.6610578904	0.6825391589	0.6232606994	0.3827359842	0.341064216	0.3502169326	0.503443143	12	36
3188	0.2233535177	0.2407142701	0.5983918971	0.5991512363	0.640379521	0.6670597889	0.4440759193	0.4722433765	0.4235883687	12	39
3189	0.3752544456	0.3428884171	0.7287640985	0.4652735888	0.602919407	0.495220095	0.5357031628	0.5504743336	0.4653635548	12	40
3190	0.4848901244	0.484605416	0.7023827274	0.5515526769	0.4961907477	0.4259218023	0.3826711697	0.3859568736	0.4255336239	13	39
3191	0.2258220575	0.2092751458	0.2275394708	0.4143550416	0.545970269	0.6055092185	0.5954081139	0.6039535966	0.5281732953	13	40
3192	0.6636617743	0.5326998435	0.3710915634	0.5849381564	0.6681830712	0.5346325673	0.5122397026	0.532516125	0.5568948118	12	39
3193	0.6272924349	0.6481926453	0.4809520911	0.463675816	0.7343173962	0.4515257554	0.7196540612	0.7032364605	0.3388252388	12	40
3194	0.2825648976	0.3611122621	0.5349006409	0.7000276865	0.6575504433	0.6159053108	0.6857091594	0.6723037301	0.41865126	11	41
3195	0.5803547774	0.4636510686	0.3452094403	0.5698490915	0.4623465787	0.663315711	0.6435950776	0.6841604003	0.382137421	13	39
3196	0.3069533776	0.3952992316	0.4248049592	0.6461268193	0.610262776	0.6875512259	0.5806878653	0.6154213037	0.3759182022	13	42
3197	0.4396414419	0.412069416	0.4016727542	0.6085265921	0.4417599051	0.5882144683	0.3600414487	0.3826324621	0.4329350242	12	39
3198	0.5777914283	0.6481704977	0.578464574	0.6132312986	0.5307149125	0.649316723	0.6595462551	0.647268681	0.3346694187	13	38
3199	0.3028425066	0.3057310787	0.5596046737	0.6621557063	0.6616718219	0.7761797185	0.719472489	0.7343603794	0.3035994321	13	40
3200	0.466727996	0.456079114	0.4976092317	0.7136772196	0.6982118249	0.6111572855	0.6638275611	0.6699869289	0.4628412862	11	41
3201	0.437208861	0.5177659432	0.5029994273	0.4765810632	0.5273242373	0.6703169009	0.5805382293	0.5945338562	0.5493351698	12	40
3202	0.4946857846	0.444989467	0.6351895754	0.6112425504	0.5081818505	0.4422479639	0.3477873859	0.3614092491	0.4797862983	14	39
3203	0.5426755447	0.5508750825	0.4676695312	0.5118829699	0.6021965472	0.6013870052	0.6959982144	0.7001938624	0.5216465486	12	41
3204	0.553244105	0.5028405587	0.4849852396	0.5785514371	0.4412445759	0.6394804396	0.5172923045	0.5592736823	0.41222965	12	39
3205	0.6542648609	0.6433824803	0.6688096037	0.5887283905	0.6852012699	0.6982975447	0.6520928485	0.6602698143	0.5118267728	12	38
3206	0.3240925724	0.353836061	0.6821066353	0.6375144786	0.8396773181	0.7865065236	0.7342147594	0.7272673342	0.2964180271	14	40
3207	0.5883593753	0.5459146402	0.5564244092	0.4957317839	0.5202150763	0.6538630859	0.556452063	0.5808976061	0.1530423111	13	37
3208	0.3301939999	0.3109343755	0.4717858564	0.4864591671	0.6803991233	0.3612819009	0.2727893246	0.3062371677	0.4764481261	13	42
3209	0.7154141166	0.491844197	0.4041141398	0.4162669113	0.5499702421	0.6608036074	0.5729296115	0.5937459563	0.3672730581	12	38
3210	0.1884085306	0.1685133889	0.3754378901	0.4130203001	0.5231445319	0.4363238753	0.412980417	0.4085475685	0.282995306	11	41
3211	0.4862138008	0.3858263512	0.719091654	0.7089678901	0.68562266	0.6161156786	0.6636908441	0.6669265731	0.2666177065	12	38
3212	0.4459894353	0.3945623214	0.5696092065	0.6168749752	0.5821936157	0.4867526335	0.3814309152	0.3884266839	0.5114895812	12	42
3213	0.563025092	0.5095924601	0.4917481311	0.4502606678	0.3508793002	0.3795234629	0.1616119691	0.1686961744	0.078601961	12	44
3214	0.5729452705	0.456322404	0.4960608821	0.659746928	0.6598250567	0.8123080847	0.7885194733	0.8187981877	0.5764640653	12	39
3215	0.6112782632	0.5884744603	0.4090467581	0.4832175781	0.7964518886	0.7297437306	0.7429742502	0.7651751902	0.760159909	11	40
3216	0.3935456776	0.3159763643	0.498588792	0.4559107934	0.4302836136	0.4178964432	0.40387964	0.4327205472	0.6200150536	12	39
3217	0.4440738006	0.3425476694	0.2056871221	0.547776724	0.6455735815	0.5721571688	0.5818720164	0.5856001079	0.2700811151	12	39
3218	0.6646140023	0.6348127239	0.5413554052	0.4900527119	0.4896710083	0.3102773964	0.5403303328	0.534651753	0.4091980403	12	39
3219	0.5068029989	0.4661926402	0.4781854047	0.6243075106	0.6984241087	0.6117205314	0.6243146782	0.6300989731	0.1832364147	11	39
3220	0.3723254731	0.3625623517	0.4361064974	0.5234573199	0.6279325423	0.4652480347	0.7153636455	0.6831043204	0.5016994978	12	42
3221	0.3979514528	0.4031221842	0.3447954866	0.3438183579	0.4587364817	0.524045087	0.6098973792	0.6178943096	0.4075029503	13	40
3222	0.6464392422	0.5892513069	0.6438059272	0.5607318352	0.6726794953	0.4951243968	0.5328658199	0.5621187346	0.3298804287	12	40
3223	0.1764364001	0.123766146	0.3348148211	0.4322935393	0.3792730577	0.3182621507	0.3480252236	0.3556766806	0.2541450774	13	42
3224	0.5405753229	0.553663749	0.6091572016	0.4716836371	0.4751389212	0.4179168474	0.3797108721	0.3850917902	0.3800797055	12	41
3225	0.6933418104	0.6600133159	0.5780052087	0.5908617537	0.5983766214	0.5501769857	0.5756125776	0.5881812511	0.4726573976	12	39
3226	0.402131194	0.4207339448	0.4728552938	0.479418687	0.4343198303	0.4871206182	0.4044447281	0.4103053814	0.2214598473	12	40
3227	0.3945700387	0.3281828819	0.3122611972	0.5121071837	0.694030617	0.6811274561	0.5202392822	0.5384689942	0.1495067299	12	39
3228	0.4098794908	0.3824394241	0.3772997486	0.6256673473	0.8419297798	0.6588262094	0.7069842664	0.7123207629	0.4128339677	13	41
3229	0.7172812803	0.6785791644	0.421482038	0.3185434873	0.4436991462	0.1965292289	0.42109022	0.4270582879	0.2735834093	13	40
3230	0.4197196733	0.4609038897	0.5939361644	0.7009332108	0.5491824697	0.4663476998	0.5264288593	0.5339898453	0.4975185605	12	39
3231	0.416441028	0.3915321501	0.4422438053	0.6392038715	0.4506082854	0.442055555	0.4145205519	0.4399861824	0.4927264986	12	39
3232	0.4884652392	0.5660549577	0.5807745802	0.5820735268	0.4736412403	0.5488755796	0.5972545729	0.5902027917	0.3747585705	14	39
3233	0.4247145041	0.443471348	0.6309078752	0.622890885	0.6558863928	0.532528777	0.5495855168	0.553667615	0.3838986098	12	41
3234	0.7062450002	0.7139402506	0.8853164406	0.785648107	0.6363960164	0.596651321	0.6250441214	0.6226298297	0.2409428043	12	39
3235	0.4701656465	0.47485994	0.4257386852	0.5330892387	0.6725475115	0.6428175108	0.6279892451	0.6383917393	0.403009318	12	39
3236	0.3836204895	0.3806721709	0.6037022447	0.618340319	0.5864642237	0.6363615744	0.54609131	0.5644335988	0.4351985239	12	39
3237	0.2081620108	0.2605444101	0.6194104374	0.6372264823	0.6113574112	0.6350893855	0.5585015269	0.5699329523	0.3507154407	12	40
3238	0.377445955	0.3696028914	0.498569329	0.4149327508	0.4864577362	0.4970619714	0.5749820889	0.5633205029	0.504915738	11	40
3239	0.3349531741	0.3557578225	0.4414424009	0.5688067678	0.5769299743	0.5184287396	0.6034697706	0.6052569377	0.4976881224	12	42
3240	0.2038836104	0.3006587278	0.4778828303	0.4718668774	0.6069038504	0.5227012566	0.574017571	0.5851553372	0.4897239642	11	38
3241	1	0.749031521	0.552328793	0.4944458849	0.1766301963	0.3489504139	0.1550893522	0.1881481623	0.4315113598	13	40
3242	0.4148949539	0.4343387509	0.8518406519	0.6205567052	0.6039344418	0.4949626997	0.5434166329	0.5517164083	0.4335691004	12	38
3243	0.4709367568	0.3384436536	0.2273742779	0.374052025	0.4228827332	0.3520017698	0.3893653542	0.4056103683	0.242438473	14	39
3244	0.2807073242	0.3630216111	0.5494253245	0.6860953729	0.8058834989	0.6936391753	0.7320261026	0.7587996956	0.4116196472	11	37
3245	0.6923019497	0.6469290604	0.6853700581	0.6163495123	0.6027526036	0.4784086261	0.5214812147	0.5658124721	0.5906503384	12	37
3246	0.3770417727	0.3698884219	0.4095909656	0.61336135	0.5825531614	0.4280373951	0.5078883617	0.5274394912	0.3833934458	11	40
3247	0.6087937522	0.6066335228	0.733642111	0.7195109726	0.7964912518	0.6207331848	0.5380638198	0.543401144	0.3321330377	12	38
3248	0.500667661	0.4904587422	0.5255042409	0.504365312	0.5537694002	0.546067797	0.5571219276	0.5601161751	0.497100249	14	42
3249	0.6519512444	0.5983223803	0.4784409139	0.4444687678	0.4880452639	0.6703029707	0.5952460296	0.6203949891	0.3213949589	13	39
3250	0.5394787008	0.5534570963	0.7262944266	0.5744943809	0.7147089398	0.5270342596	0.4548681964	0.4695953365	0.4839383049	13	41
3251	0.4001181876	0.3414157885	0.382850331	0.3497134453	0.4445644251	0.5710215976	0.3577790329	0.3857560687	0.4927328813	11	39
3252	0.6324108532	0.5656868214	0.5560447753	0.5953174346	0.5048794717	0.523639327	0.4788988457	0.4942791611	0.7017418693	11	40
3253	0.6515653203	0.6665390685	0.4124355826	0.6124909867	0.6697398887	0.453073858	0.4891690642	0.5144067872	0.7548102787	12	39
3254	0.5129598133	0.5123550726	0.4499960559	0.6458524025	0.4924825819	0.5697041643	0.4375060922	0.4495701281	0.3716002831	13	40
3255	0.3064821484	0.3088979119	0.3672730332	0.5523007006	0.6187595139	0.5152184703	0.5396700093	0.564521851	0.2953381224	12	41
3256	0.4144046289	0.2718680933	0.4095944695	0.3401915178	0.3428864265	0.2902755482	0.2628936424	0.2889394009	0.2509105723	13	39
3257	0.5250658397	0.5229950766	0.4587865999	0.6232677637	0.5931056633	0.5503806696	0.4766636521	0.4666017635	0.4475077563	13	40
3258	0.3469490313	0.3374784183	0.5717041192	0.3993333056	0.4522178862	0.4883404799	0.3884223062	0.4109898546	0.2728247439	11	40
3259	0.3298620051	0.3900016719	0.5995335869	0.4775471396	0.6157834402	0.6030807312	0.6484439871	0.6498415329	0.6464582485	13	37
3260	0.1800535113	0.2078111148	0.6962317449	0.6308410354	0.5823273557	0.492741743	0.4785181219	0.4850315984	0.4287962731	12	38
3261	0.4516069687	0.4202559387	0.3715268748	0.6705874562	0.622840714	0.6800825486	0.6242507402	0.6283090051	0.3890098415	11	39
3262	0.451192292	0.4412778406	0.691995245	0.7333430644	0.8336651685	0.5029481212	0.5609456156	0.5553984542	0.3441039814	12	40
3263	0.5048585425	0.4342343691	0.5513821057	0.4012772925	0.584145078	0.6826262072	0.504751588	0.5176111994	0.2911806382	12	38
3264	0.5244339263	0.5268187455	0.5138753933	0.6089746804	0.6160047075	0.5105199762	0.5666705145	0.5747023179	0.268167255	11	39
3265	0.6018278054	0.5885272273	0.4783697978	0.5264142541	0.6096550273	0.4970339535	0.4889640031	0.4924338581	0.5997226716	12	42
3266	0.4051375223	0.3851830268	0.4212927746	0.4753126289	0.4902592546	0.5085823071	0.4189103141	0.4277160022	0.6819889023	13	40
3267	0.2764269743	0.3970894729	0.5454757787	0.5771943478	0.4466886415	0.5530686962	0.518815385	0.524953156	0.2867611374	13	40
3268	0.5972615339	0.6213298743	0.9891668971	0.7148094638	0.7571647866	0.5509603731	0.5215450634	0.5378225426	0.3759175122	12	40
3269	0.6918698955	0.6163964642	0.5194294604	0.5131505553	0.4816585956	0.3952342535	0.3439225044	0.3812302867	0.3825238524	11	37
3270	0.5207111905	0.4899122341	0.3307839991	0.5110281547	0.4381885142	0.5185676521	0.501946442	0.5629849241	0.5481104374	13	38
3271	0.5281937672	0.6038287425	0.4272429733	0.5082754258	0.522839754	0.7324514352	0.6199478722	0.6220503507	0.2790052402	13	41
3272	0.3275146203	0.3665091477	0.4907102496	0.6379548571	0.6566345059	0.372624177	0.4555557891	0.4423094725	0.4179570791	12	40
3273	0.3376494468	0.3539490132	0.553218149	0.6552574724	0.7341162009	0.5975579699	0.5690538076	0.5646006401	0.5560134734	13	41
3274	0.5310799233	0.535789002	0.7356935329	0.5156485319	0.3819352681	0.5446801093	0.5347088347	0.5821932479	0.4765178795	12	38
3275	0.7031501143	0.7459074768	0.5227541532	0.6685341723	0.6947306991	0.5813304268	0.6055681392	0.6216741514	0.364527022	12	38
3276	0.3900594576	0.2633027489	0.4565344889	0.602052481	0.4730710809	0.3401167343	0.20761205	0.215796282	0.3294036563	12	39
3277	0.578304471	0.6031460946	0.4235947974	0.6337226642	0.6998598771	0.4864641006	0.6193297524	0.6245384058	0.4149510645	13	42
3278	0.4929732479	0.3627289029	0.5096409439	0.4808620414	0.6059540962	0.2904822798	0.494601908	0.5078435641	0.3548711177	13	39
3279	0.3882422704	0.4061632407	0.5413173617	0.5720648464	0.6230272942	0.5014426177	0.5091881004	0.5119026245	0.3879836431	13	41
3280	0.4094880214	0.3935812356	0.7369006596	0.5364742395	0.5266384973	0.5362297396	0.5095486884	0.5564561	0.3964721809	13	39
3281	0.6186130438	0.5999857051	0.4027559815	0.535156216	0.5729159321	0.4242723352	0.5451443628	0.5364689709	0.3658438908	10	40
3282	0.4826555127	0.6230606608	0.6943735815	0.4476794631	0.4708016866	0.6457832265	0.6156082548	0.6488932103	0.3286778023	12	39
3283	0.6446884512	0.624044607	0.8603089114	0.5036213688	0.6392627946	0.7668192145	0.764514999	0.7805458213	0.3485920896	11	41
3284	0.4953688003	0.3795594694	0.5193597373	0.5474763827	0.6335764463	0.501090787	0.4032734593	0.4316772241	0.3511327944	14	41
3285	0.3451763051	0.3014507152	0.3246842084	0.4415959093	0.7195443211	0.5938572926	0.6361632794	0.6298470783	0.2662798307	12	41
3286	0.4571772044	0.3920745547	0.3561818113	0.7150067436	0.6540422435	0.7362527033	0.5171265425	0.5782379313	0.456968413	11	39
3287	0.4738068897	0.370354281	0.2568309966	0.4728522146	0.6330967037	0.6315339458	0.5103809437	0.5316904172	0.2229907973	14	41
3288	0.4605684803	0.4295933732	0.6692373289	0.6435944867	0.5884967604	0.534804312	0.5179064798	0.5246147775	0.4427467465	11	41
3289	0.4186558487	0.3420527627	0.525339463	0.7279577611	0.6414857112	0.5735590669	0.5697642668	0.5929649046	0.4604741356	12	40
3290	0.4813452116	0.3262781142	0.4722027892	0.6931884669	0.8085164968	0.5499572166	0.5656101442	0.5575128197	0.4750575059	12	40
3291	0.3441779186	0.3036439343	0.1661393014	0.4317892438	0.5280916055	0.5506073067	0.5148345708	0.4955168324	0.2122491241	14	39
3292	0.4031095493	0.3231691482	0.6105947969	0.7158343295	0.6275242251	0.4055149002	0.3341977168	0.3741402801	0.447690048	14	42
3293	0.4543210061	0.5143355034	0.5793674357	0.5645906016	0.6502137645	0.7302955858	0.721697869	0.7394596388	0.3837042591	14	38
3294	0.529230869	0.5221952957	0.3878918786	0.3078382532	0.4757090894	0.4864245132	0.5725118402	0.573016001	0.4190572808	14	42
3295	0.7697648087	0.6660126599	0.6920308596	0.5754901893	0.5473353512	0.3900496418	0.5078913838	0.5224498672	0.3318350006	12	42
3296	0.6151461251	0.5454176521	0.6685923611	0.7620894278	0.815886542	0.6427589294	0.57567445	0.5987400709	0.5079137199	12	41
3297	0.4496149011	0.4677693624	0.6628470825	0.573996455	0.6955356887	0.5163350892	0.4605632662	0.4859150384	0.4728187222	14	39
3298	0.6548478475	0.5846826608	0.599213166	0.6739129115	0.50009343	0.4999666763	0.463838959	0.4740171285	0.3453594468	13	39
3299	0.3882747922	0.3710373058	0.6384608723	0.5637576833	0.604769259	0.275094015	0.3086116127	0.3080190175	0.3983156748	11	39
3300	0.4579473073	0.4899459912	0.5814421451	0.4862285322	0.597880083	0.676793587	0.4904266256	0.5092790141	0.7468023764	12	39
3301	0.431585645	0.3473212928	0.5001241368	0.7239341157	0.7072721593	0.547898188	0.4899819942	0.5180866031	0.3800663412	12	40
3302	0.4001670482	0.4075516531	0.5700505719	0.5830010118	0.6379138962	0.5883831833	0.6226293348	0.6188756464	0.4969620799	10	42
3303	0.6317428311	0.577295773	0.6559235482	0.5484170592	0.4934871995	0.5010435887	0.4675646308	0.4765219738	0.3102226937	14	41
3304	0.4490359473	0.4412870713	0.723163978	0.6382222117	0.4445897722	0.5338474225	0.4930761064	0.5073935477	0.5390444622	12	40
3305	0.6138063575	0.516764974	0.6490890764	0.6392586206	0.5122620532	0.4746225124	0.558445186	0.5426117498	0.5084180908	13	41
3306	0.236146183	0.2832124384	0.4347729584	0.5899055994	0.572833404	0.5358476083	0.5250027403	0.5333677813	0.4263432162	12	40
3307	0.6075284038	0.6290622267	0.7798402007	0.6371851615	0.6622564621	0.6577574562	0.7375079936	0.7288169181	0.3623242079	13	43
3308	0.6713147622	0.581437904	0.3842194991	0.56290617	0.4962961526	0.5415870586	0.7037580119	0.7148992105	0.3131205255	11	41
3309	0.6966245179	0.5441978601	0.3642830761	0.5175946808	0.4614543607	0.6220575811	0.5785937031	0.6128924667	0.3530713011	12	39
3310	0.3643617646	0.3782361792	0.3529386421	0.4446684893	0.5310066917	0.5254922998	0.6484636004	0.6339911087	0.3865367437	11	39
3311	0.3403145227	0.2768758306	0.6019542841	0.3340792475	0.3045798668	0.294255445	0.1507061115	0.1445071736	0.1200959271	11	39
3312	0.512408436	0.440902256	0.5319270289	0.5556148666	0.5557530191	0.5471704738	0.6790338806	0.7073998856	0.3458038032	11	38
3313	0.5598926364	0.6051875885	0.5408329362	0.7592717694	0.6501591888	0.5236774198	0.4297344901	0.4454989416	0.5866456071	12	44
3314	0.674366378	0.5835149274	0.6732579589	0.6831763715	0.6377690443	0.7290305386	0.5678208192	0.5680753847	0.4439993502	11	40
3315	0.415836916	0.3943052255	0.523961452	0.544690989	0.5182628049	0.4611726966	0.5333898167	0.5203563228	0.4391514788	12	40
3316	0.6271773486	0.5141094769	0.7153752544	0.6925578419	0.8846496773	0.6670508852	0.6227594112	0.6524485602	0.3830472539	12	38
3317	0.2406536427	0.2298323482	0.5931400052	0.5364498748	0.5956971105	0.4939428119	0.3661461046	0.3693697616	0.5141142473	14	39
3318	0.4220598812	0.3939788895	0.4133012679	0.7126128785	0.5013832168	0.4428488505	0.5164251924	0.5308014699	0.5681289409	12	41
3319	0.534002819	0.424274101	0.4982633627	0.4475042229	0.6432115956	0.4368490457	0.4509122139	0.4710833378	0.5133479131	12	40
3320	0.353335652	0.3075070807	0.3250014377	0.4382738484	0.6489408973	0.6822236622	0.6187568693	0.6395518049	0.6846107784	13	38
3321	0.5094115989	0.4533591544	0.5102837236	0.4988507533	0.6053696319	0.4327999734	0.3978781274	0.4197366891	0.8260615519	12	41
3322	0.3316635838	0.2703161447	0.6737031927	0.5309320159	0.518247971	0.5541796749	0.5851521246	0.5798638512	0.5855173477	12	43
3323	0.3307758718	0.348916521	0.346939822	0.6271602348	0.5696587955	0.6013947096	0.7374547592	0.711032198	0.5572919286	13	39
3324	0.4566851092	0.4770662386	0.4986956305	0.4687054911	0.4654755588	0.3496844344	0.2991933001	0.3103682226	0.4270389861	12	41
3325	0.4096856563	0.3570628641	0.2720581976	0.4753563179	0.4459753664	0.3340844953	0.4515496569	0.4606515765	0.4643122824	11	42
3326	0.5456642393	0.5140598465	0.5719752585	0.5261843246	0.3904885866	0.6361710682	0.361007847	0.3962398503	0.3191047502	13	38
3327	0.6547788725	0.6386251099	0.5186645616	0.4765108999	0.5615645155	0.6840427396	0.5980583393	0.604088507	0.3942913511	13	39
